time,ust,three_pool,ust_p,three_pool_p,ideal,total
2022-04-02T00:00:00+00:00,659441743.733901,646865116.8644303,0.5048138103108906,0.49518618968910944,0.5,1306306860.5983312
2022-04-03T00:00:00+00:00,661734087.084693,655492278.5415756,0.5023692998811748,0.49763070011882515,0.5,1317226365.6262686
2022-04-04T00:00:00+00:00,664741811.777088,646380940.4620236,0.5070019650271906,0.49299803497280936,0.5,1311122752.2391117
2022-04-05T00:00:00+00:00,670135737.469648,637645880.2096773,0.5124217441279012,0.4875782558720988,0.5,1307781617.6793253
2022-04-06T00:00:00+00:00,669510849.498962,637998811.4900352,0.5120504035071876,0.48794959649281244,0.5,1307509660.9889972
2022-04-07T00:00:00+00:00,656318758.26698,638823151.7632589,0.5067543202672333,0.4932456797327666,0.5,1295141910.0302389
2022-04-08T00:00:00+00:00,670228011.497152,625195281.7961904,0.5173814728877059,0.4826185271122942,0.5,1295423293.2933424
2022-04-09T00:00:00+00:00,666501308.934833,626241120.9266194,0.5155716200993451,0.4844283799006549,0.5,1292742429.8614523
2022-04-10T00:00:00+00:00,657177681.290661,657247807.2878242,0.49997332446845694,0.5000266755315431,0.5,1314425488.5784853
2022-04-11T00:00:00+00:00,613531816.305504,709128445.8003334,0.4638619862433049,0.5361380137566951,0.5,1322660262.1058373
2022-04-12T00:00:00+00:00,599017786.059729,727931703.805318,0.4514247080502289,0.5485752919497711,0.5,1326949489.865047
2022-04-13T00:00:00+00:00,594165659.45371,723656893.9053776,0.4508692448305735,0.5491307551694266,0.5,1317822553.3590877
2022-04-14T00:00:00+00:00,592609021.580976,724190683.9798895,0.45003732843983707,0.5499626715601629,0.5,1316799705.5608656
2022-04-15T00:00:00+00:00,569924169.192757,744042197.2857679,0.43374334665823555,0.5662566533417644,0.5,1313966366.478525
2022-04-16T00:00:00+00:00,544942402.444025,773436150.3014966,0.41334289101501476,0.5866571089849852,0.5,1318378552.7455215
2022-04-17T00:00:00+00:00,524762767.836103,795246119.0771123,0.3975448749161367,0.6024551250838633,0.5,1320008886.9132154
2022-04-18T00:00:00+00:00,514598799.973819,802686968.0075511,0.3906508462187354,0.6093491537812645,0.5,1317285767.9813702
2022-04-19T00:00:00+00:00,496645176.498625,818173860.4757185,0.37772892126775326,0.6222710787322467,0.5,1314819036.9743435
2022-04-20T00:00:00+00:00,452572556.77946,859981776.6312085,0.34480291235140836,0.6551970876485916,0.5,1312554333.4106686
2022-04-21T00:00:00+00:00,503101167.153453,818170767.9505312,0.3807703424154384,0.6192296575845616,0.5,1321271935.1039844
2022-04-22T00:00:00+00:00,517437356.21974,696219183.1176318,0.4263457901378332,0.5736542098621669,0.5,1213656539.3373718
2022-04-23T00:00:00+00:00,559197670.836811,658648597.4629213,0.4591693429561695,0.5408306570438305,0.5,1217846268.2997322
2022-04-24T00:00:00+00:00,572600042.271793,662038982.4344258,0.4637793159081802,0.5362206840918198,0.5,1234639024.706219
2022-04-25T00:00:00+00:00,576288544.169671,657048573.8364711,0.4672595479014855,0.5327404520985145,0.5,1233337118.0061421
2022-04-26T00:00:00+00:00,603032590.302296,639228938.2617121,0.4854312690495788,0.5145687309504212,0.5,1242261528.564008
2022-04-27T00:00:00+00:00,607553093.517103,635805290.1327425,0.4886387557331998,0.5113612442668002,0.5,1243358383.6498456
2022-04-28T00:00:00+00:00,626916252.533751,635964791.7024344,0.4964175013909738,0.5035824986090262,0.5,1262881044.2361853
2022-04-29T00:00:00+00:00,621290796.633006,641337475.6648927,0.49206152773872114,0.5079384722612789,0.5,1262628272.2978988
2022-04-30T00:00:00+00:00,628018664.566151,660715684.9609941,0.4873142900215082,0.5126857099784917,0.5,1288734349.5271451
2022-05-01T00:00:00+00:00,659002990.548065,631592992.3914102,0.5106191242336837,0.48938087576631634,0.5,1290595982.9394753
2022-05-02T00:00:00+00:00,659428313.152765,576386217.6279361,0.5335981223138592,0.46640187768614083,0.5,1235814530.7807012
2022-05-03T00:00:00+00:00,661158112.085333,569596152.9295152,0.5371974982165563,0.4628025017834437,0.5,1230754265.0148482
2022-05-04T00:00:00+00:00,640774826.236261,597996425.0647302,0.5172664651066949,0.482733534893305,0.5,1238771251.300991
2022-05-05T00:00:00+00:00,655442948.0386,582827505.5256408,0.5293213176103584,0.47067868238964167,0.5,1238270453.5642407
2022-05-06T00:00:00+00:00,664583425.748338,568578220.4436963,0.5389264479645077,0.46107355203549233,0.5,1233161646.1920342
2022-05-07T00:00:00+00:00,627649424.450131,235920577.4768202,0.7268078129735954,0.2731921870264046,0.5,863570001.9269512
2022-05-08T00:00:00+00:00,542602820.265822,274497394.65364283,0.664059084012482,0.335940915987518,0.5,817100214.9194648
2022-05-09T00:00:00+00:00,719639442.796959,33911520.91298848,0.9549977074595827,0.04500229254041735,0.5,753550963.7099475
2022-05-10T00:00:00+00:00,660972352.706006,33162537.45352501,0.9522246498142409,0.04777535018575908,0.5,694134890.159531
2022-05-11T00:00:00+00:00,298528173.835792,16460464.14745188,0.9477426733458001,0.052257326654199854,0.5,314988637.9832439
2022-05-12T00:00:00+00:00,140675774.397113,2775393.1171546555,0.9806526976026276,0.019347302397372368,0.5,143451167.51426765
2022-05-13T00:00:00+00:00,130944413.308887,1081054.8920248717,0.9918117700565185,0.008188229943481503,0.5,132025468.20091186
2022-05-14T00:00:00+00:00,122085492.79849,1308330.7517611098,0.9893971131283706,0.01060288687162938,0.5,123393823.55025111
2022-05-15T00:00:00+00:00,122443753.906074,1141677.959799822,0.9907620344682788,0.009237965531721206,0.5,123585431.86587383
2022-05-16T00:00:00+00:00,124446440.25549,903004.2307591251,0.9927961050448996,0.007203894955100379,0.5,125349444.48624912
2022-05-17T00:00:00+00:00,124964341.972469,839279.7568721354,0.9933286518676084,0.006671348132391569,0.5,125803621.72934113
2022-05-18T00:00:00+00:00,123289474.660228,837184.8062128614,0.9932553988819847,0.0067446011180153,0.5,124126659.46644086
2022-05-19T00:00:00+00:00,123032410.406018,733976.9021286406,0.9940696588298952,0.0059303411701048196,0.5,123766387.30814664
2022-05-20T00:00:00+00:00,123862863.820468,675520.3094453232,0.9945758063735542,0.005424193626445709,0.5,124538384.12991333
2022-05-21T00:00:00+00:00,74606841.835801,374427.5871547329,0.9950063850607456,0.004993614939254426,0.5,74981269.42295574
2022-05-22T00:00:00+00:00,74146783.269518,402307.69520228205,0.9946034527048402,0.005396547295159785,0.5,74549090.96472028
2022-05-23T00:00:00+00:00,4212847.278391,24901.99667659417,0.9941237682882509,0.005876231711749151,0.5,4237749.275067594
2022-05-24T00:00:00+00:00,4127674.810978,24410.87118814679,0.994120817088868,0.005879182911131935,0.5,4152085.6821661466
2022-05-25T00:00:00+00:00,3007688.366179,20402.337951952406,0.9932623095060794,0.006737690493920584,0.5,3028090.7041309522
2022-05-26T00:00:00+00:00,3306038.981426,14676.859918216189,0.995580212032754,0.004419787967245953,0.5,3320715.8413442164
2022-05-27T00:00:00+00:00,4429017.338989,17248.261314586613,0.9961207307738411,0.0038792692261588957,0.5,4446265.600303587
2022-05-28T00:00:00+00:00,5013542.563197,14173.985828364674,0.9971808303650069,0.0028191696349931135,0.5,5027716.549025364
2022-05-29T00:00:00+00:00,6675050.782113,21183.6831867685,0.996836478277972,0.0031635217220280197,0.5,6696234.465299768
2022-05-30T00:00:00+00:00,10050140.20354,29346.405762929615,0.9970885019346278,0.0029114980653721146,0.5,10079486.60930293
2022-05-31T00:00:00+00:00,10122677.627039,27719.032055245647,0.9972691676014049,0.002730832398595062,0.5,10150396.659094246
2022-06-01T00:00:00+00:00,3271982.954318,7441.8891281851975,0.9977307334415492,0.002269266558450806,0.5,3279424.8434461853
2022-06-02T00:00:00+00:00,2322259.350971,5830.108450382901,0.9974957541142633,0.0025042458857366676,0.5,2328089.4594213828
2022-06-03T00:00:00+00:00,2310952.273841,6047.350912751399,0.9973900078152175,0.0026099921847825528,0.5,2316999.6247537513
2022-06-04T00:00:00+00:00,2330284.746562,5686.215473331469,0.997565802158612,0.002434197841388007,0.5,2335970.9620353314
2022-06-05T00:00:00+00:00,2356282.611696,5250.407789449774,0.9977766951610976,0.002223304838902391,0.5,2361533.01948545
2022-06-06T00:00:00+00:00,2347513.800852,5389.650476065727,0.9977093618214451,0.0022906381785549293,0.5,2352903.4513280657
2022-06-07T00:00:00+00:00,2370530.730004,5039.837389615441,0.9978784728777201,0.0021215271222799143,0.5,2375570.5673936154
2022-06-08T00:00:00+00:00,2466474.749549,3929.678301930164,0.9984092975799316,0.0015907024200683994,0.5,2470404.42785093
2022-06-09T00:00:00+00:00,2446446.607878,4125.43981666881,0.9983165400827331,0.0016834599172669672,0.5,2450572.0476946686
2022-06-10T00:00:00+00:00,2472215.148066,3878.6812376266143,0.99843354836084,0.0015664516391599949,0.5,2476093.8293036264
2022-06-11T00:00:00+00:00,2479488.498206,3814.1890476345534,0.9984640659927555,0.0015359340072445174,0.5,2483302.6872536344
2022-06-12T00:00:00+00:00,2463864.846953,3958.551629551651,0.9983959339911335,0.0016040660088664901,0.5,2467823.3985825516
2022-06-13T00:00:00+00:00,2488976.821852,3733.739699972073,0.9985021366870418,0.0014978633129581764,0.5,2492710.5615519723
2022-06-14T00:00:00+00:00,2498812.148837,3652.041066591873,0.99854062204713,0.0014593779528699544,0.5,2502464.1899035918
2022-06-15T00:00:00+00:00,2532503.358469,3392.907526849892,0.998662047981873,0.0013379520181270082,0.5,2535896.26599585
2022-06-16T00:00:00+00:00,2527563.079252,3429.4358727966624,0.9986450233051647,0.001354976694835293,0.5,2530992.515124797
2022-06-17T00:00:00+00:00,2528475.797991,3424.2883667547426,0.9986475420632887,0.0013524579367113676,0.5,2531900.0863577547
2022-06-18T00:00:00+00:00,2555692.921012,3234.341831900386,0.9987360555812337,0.0012639444187662662,0.5,2558927.2628439004
2022-06-19T00:00:00+00:00,2480969.604161,3680.4957722476074,0.9985187066088917,0.0014812933911082641,0.5,2484650.0999332475
2022-06-20T00:00:00+00:00,2490927.292879,3599.18951833045,0.9985571652400854,0.0014428347599146345,0.5,2494526.4823973305
