,time,UST,USDC,USDT,FRAX,UST%,USDC%,USDT%,FRAX%,Ideal Balance,total
266,2022-05-07T23:00:00+00:00,3196255.865907,816427.238789,800560.667064,861963.8557591703,0.5631962873760434,0.1438585673641492,0.14106279798153443,0.15188234727827296,0.25,5675207.62751917
267,2022-05-07T22:00:00+00:00,3587366.147302,743051.124424,686230.513073,660761.8226438701,0.6318667130515118,0.13087854775351915,0.12087035470778393,0.11638438448718519,0.25,5677409.60744287
268,2022-05-07T21:00:00+00:00,3125261.961034,811230.805037,848571.524568,888130.9670187731,0.5508821429714532,0.14299363378018537,0.14957558942160223,0.15654863382675913,0.25,5673195.257657773
269,2022-05-07T20:00:00+00:00,2851510.72284,839865.267495,968498.283028,1009986.995619164,0.5029242493885383,0.14812801013132548,0.17081516408987232,0.17813257639026392,0.25,5669861.268982164
270,2022-05-07T19:00:00+00:00,2438681.682949,1085160.083334,1134747.881181,1009986.995619164,0.4302105866248975,0.19143431440732478,0.2001821537626429,0.17817294520513488,0.25,5668576.643083164
271,2022-05-07T18:00:00+00:00,1645383.342641,811489.014437,802396.68182,826508.0809694391,0.4027100094716825,0.19861313787555018,0.19638777600429494,0.2022890766484724,0.25,4085777.119867439
272,2022-05-07T17:00:00+00:00,1645383.342641,811489.014437,799701.34889,829202.8794705238,0.4027100621470721,0.19861316385460254,0.19572811488031194,0.20294865911801344,0.25,4085776.585438524
273,2022-05-07T16:00:00+00:00,1541432.94585,865371.413794,849592.953906,829202.8794705238,0.3772843335192824,0.21181010693907926,0.20794813828268588,0.20295742125895244,0.25,4085600.193020524
274,2022-05-07T14:00:00+00:00,1541433.946747,766905.328041,948054.961428,829202.8794705238,0.37728486267740696,0.18770948439739463,0.23204807879562384,0.2029575741295746,0.25,4085597.1156865237
275,2022-05-07T13:00:00+00:00,1315433.946747,992610.965876,948054.961428,829202.8794705238,0.3219917901098268,0.24297121309317188,0.23206479877428382,0.20297219802271751,0.25,4085302.753521524
276,2022-05-07T10:00:00+00:00,1455211.349922,871971.898923,948054.961428,810005.9382602889,0.3562115988696684,0.2134442562597051,0.23206812786657485,0.19827601700405165,0.25,4085244.148533289
277,2022-05-07T09:00:00+00:00,1455211.349922,871971.898923,968347.680496,789716.6779783418,0.3562112972821446,0.21344407554654213,0.23703524818448166,0.19330937898683165,0.25,4085247.607319342
278,2022-05-07T08:00:00+00:00,1455211.349922,867329.248923,972990.208258,789716.6779783418,0.35621130794063144,0.2123076391553621,0.23817166813300827,0.19330938477099818,0.25,4085247.4850813416
279,2022-05-07T07:00:00+00:00,1455411.503107,857129.248923,972990.208258,799711.4386295984,0.3562607456273873,0.20981111161239782,0.2381719646588897,0.1957561781013252,0.25,4085242.398917598
280,2022-05-07T06:00:00+00:00,1455480.283905,831269.64083,972990.208258,825491.8946772974,0.3562784865208802,0.20348162239001433,0.23817256931006467,0.20206732177904083,0.25,4085232.0276702973
281,2022-05-07T05:00:00+00:00,1455480.283905,827751.420863,976508.815566,825491.8946772974,0.35627845274036263,0.20262039873702287,0.23903384590257137,0.20206730262004313,0.25,4085232.4150112974
282,2022-05-07T04:00:00+00:00,1461819.370678,821428.06615,976508.815566,825481.9019589004,0.3578296577692547,0.20107225946540044,0.23903351008447596,0.20206457268086891,0.25,4085238.1543529006
283,2022-05-07T03:00:00+00:00,1461023.370678,822222.857183,976508.815566,825481.9019589004,0.35763491572457334,0.20126687097346102,0.23903358082299847,0.20206463247896717,0.25,4085236.9453859003
284,2022-05-07T00:00:00+00:00,1461023.370678,822222.857183,976498.815566,825491.8946772974,0.35763491636202854,0.20126687133220286,0.23903113341061974,0.20206707889514886,0.25,4085236.9381042975
285,2022-05-06T23:00:00+00:00,1461024.569343,749744.043297,992223.078492,878242.283032335,0.35798598624626915,0.18370523426080124,0.24311840114365546,0.21519037834927415,0.25,4081233.974164335
286,2022-05-06T22:00:00+00:00,1411061.748022,796625.35469,994222.570992,879242.4382120009,0.3457508344033619,0.19519619285055365,0.24361321110504672,0.2154397616410377,0.25,4081152.111916001
287,2022-05-06T21:00:00+00:00,1411061.748022,781950.524448,994222.570992,893917.4598521881,0.3457508181883133,0.19160042711785105,0.24361319968005604,0.21903555501377958,0.25,4081152.303314188
288,2022-05-06T20:00:00+00:00,1311088.104632,875676.271964,1000337.514119,893917.4598521881,0.3212648586069023,0.21457292816861964,0.2451195224006892,0.21904269082378883,0.25,4081019.350567188
289,2022-05-06T19:00:00+00:00,1311088.104632,855676.271964,1020338.637752,893917.4598521881,0.32126477015260535,0.20967213405899374,0.25002046527393845,0.21904263051446243,0.25,4081020.474200188
