,time,steth_pool,eth_pool,price_to_eth
312,2021-11-13T00:00:00+00:00,730224.0204641481,532850.9590674638,-0.6981431711713972
313,2021-11-14T00:00:00+00:00,730814.6574266551,531841.230152746,-0.7204920062494616
314,2021-11-15T00:00:00+00:00,728674.1143000695,536689.7830148559,-0.6691650617276327
315,2021-11-16T00:00:00+00:00,729700.7875339919,537051.8650252166,-0.6949533388727416
316,2021-11-17T00:00:00+00:00,730660.4458987025,528604.9738771154,-0.710645567058994
317,2021-11-18T00:00:00+00:00,729998.8495556382,528759.1598105693,-0.7000442252708104
318,2021-11-19T00:00:00+00:00,685907.4418385244,517622.86810864287,-0.6702735765697588
319,2021-11-20T00:00:00+00:00,686028.1635804533,520434.8239531108,-0.6139255236475618
320,2021-11-21T00:00:00+00:00,648637.1336650612,495761.99499336985,-0.5891165573720627
321,2021-11-22T00:00:00+00:00,648219.5993146104,494853.91352070484,-0.5968001152828354
322,2021-11-23T00:00:00+00:00,647346.1777067907,488545.433968528,-0.6242821514989572
323,2021-11-24T00:00:00+00:00,649805.343220571,485382.7263394771,-0.6819531992680723
324,2021-11-25T00:00:00+00:00,649769.1462696766,484915.5741832027,-0.6393768669385461
325,2021-11-26T00:00:00+00:00,650708.5683661497,491641.02471248107,-0.6756336925133589
326,2021-11-27T00:00:00+00:00,650992.4082781876,479107.9334282431,-0.6622858704877798
327,2021-11-28T00:00:00+00:00,652103.1498678358,477740.7991587122,-0.6888178254734981
328,2021-11-29T00:00:00+00:00,653754.6461165153,489417.0132344805,-0.7053904236794655
329,2021-11-30T00:00:00+00:00,656189.4875984514,493188.26861366985,-0.6670146158096719
330,2021-12-01T00:00:00+00:00,655459.1100405661,493284.7883524241,-0.6409623739088954
331,2021-12-02T00:00:00+00:00,655617.3514014647,496965.9250078795,-0.6391833966935117
332,2021-12-03T00:00:00+00:00,657297.5702599634,497120.9022778365,-0.6551616608707898
333,2021-12-04T00:00:00+00:00,658528.365358462,494938.25407354994,-0.6617860354861806
334,2021-12-05T00:00:00+00:00,659134.1832510974,499278.1807028483,-0.6464645998440461
335,2021-12-06T00:00:00+00:00,660307.0072482151,484200.08117856743,-0.700136998193557
336,2021-12-07T00:00:00+00:00,660115.135888646,483994.6281470312,-0.6923154338586004
337,2021-12-08T00:00:00+00:00,659232.0338823288,484537.2829503895,-0.721699977002658
338,2021-12-09T00:00:00+00:00,659830.6913998824,483620.4549772564,-0.7073923416370803
339,2021-12-10T00:00:00+00:00,659303.291995096,483232.59254228935,-0.689603937009777
340,2021-12-11T00:00:00+00:00,660858.9178764458,480447.908394751,-0.7418156551653542
341,2021-12-12T00:00:00+00:00,661730.2246016943,485497.1632397309,-0.7378111391670815
342,2021-12-13T00:00:00+00:00,662381.8036997069,485287.3797374832,-0.7083633565295113
343,2021-12-14T00:00:00+00:00,662346.9289851361,485462.5473603644,-0.7017842708728699
344,2021-12-15T00:00:00+00:00,662196.4771423413,487202.5290355479,-0.6917354462378069
345,2021-12-16T00:00:00+00:00,660527.5368576411,487709.33976678,-0.670731340287636
346,2021-12-17T00:00:00+00:00,659480.2535604396,490621.2406379289,-0.6571427058818904
347,2021-12-18T00:00:00+00:00,659138.7609393164,491781.6538793981,-0.6617173486770846
348,2021-12-19T00:00:00+00:00,616177.804733641,492122.6009324209,-0.5864636653036672
349,2021-12-20T00:00:00+00:00,615567.2812668319,494271.3956395378,-0.5024246147220363
350,2021-12-21T00:00:00+00:00,619636.9647165698,489543.73581282905,-0.5411070952609919
351,2021-12-22T00:00:00+00:00,620388.2561948819,488990.83940513816,-0.5638061343508941
352,2021-12-23T00:00:00+00:00,620090.8313517357,488629.60460405884,-0.5496789206745218
353,2021-12-24T00:00:00+00:00,620252.9231968417,483009.99253258144,-0.5793965732518291
354,2021-12-25T00:00:00+00:00,617754.4294210391,483549.9039535416,-0.5573334846041581
355,2021-12-26T00:00:00+00:00,618664.8362291498,483211.3883229171,-0.5955464600682336
356,2021-12-27T00:00:00+00:00,619180.2278504511,478969.01579291956,-0.5992544545869154
357,2021-12-28T00:00:00+00:00,620332.0099866681,480657.83231188625,-0.5743338616515773
358,2021-12-29T00:00:00+00:00,597110.4910077726,498835.52229429194,-0.4959156679133687
359,2021-12-30T00:00:00+00:00,600217.2678059487,497404.375526939,-0.4509647179044223
360,2021-12-31T00:00:00+00:00,601855.5011711564,498008.1652800477,-0.4416806892958331
361,2022-01-01T00:00:00+00:00,602259.0104983303,528744.632773612,-0.4560537409810616
362,2022-01-02T00:00:00+00:00,601433.1615055971,548331.7712114154,-0.28693207226872036
363,2022-01-03T00:00:00+00:00,602348.5839518366,548599.1320617967,-0.2839256170265624
364,2022-01-04T00:00:00+00:00,602539.8037651748,548293.1264404362,-0.2682973235740328
365,2022-01-05T00:00:00+00:00,603157.2030177715,549706.0385015174,-0.2510853288637933
366,2022-01-06T00:00:00+00:00,609126.6664843878,540988.0867717784,-0.31998480078575814
367,2022-01-07T00:00:00+00:00,593087.3252981751,558243.8763237222,-0.2703261861117823
368,2022-01-08T00:00:00+00:00,590812.1042475137,563716.9124271754,-0.15611585183919738
369,2022-01-09T00:00:00+00:00,606795.8872630987,598915.9338198338,-0.12980160370009425
370,2022-01-10T00:00:00+00:00,613492.295343428,608258.7896736762,-0.08381991587284467
371,2022-01-11T00:00:00+00:00,613644.7744890021,608947.903556171,-0.08960598739942649
372,2022-01-12T00:00:00+00:00,613920.0817388063,603632.3250519797,-0.10749319346432475
373,2022-01-13T00:00:00+00:00,611176.2043090767,616738.0871113676,-0.06909290095010395
374,2022-01-14T00:00:00+00:00,612838.06207673,614923.17697217,-0.09404981891624317
375,2022-01-15T00:00:00+00:00,610423.7245438538,609453.0852854927,-0.09459718117703272
376,2022-01-16T00:00:00+00:00,605535.0396692493,615439.8000421101,-0.028937523387237093
377,2022-01-17T00:00:00+00:00,610611.6365318897,613680.1474553323,-0.08536040455879057
378,2022-01-18T00:00:00+00:00,611219.9040790562,613888.6000625734,-0.09158645201608215
379,2022-01-19T00:00:00+00:00,611395.6818834083,610011.7631563549,-0.10199319906961818
380,2022-01-20T00:00:00+00:00,590848.2987085127,594010.2796780512,-0.06261785495473428
381,2022-01-21T00:00:00+00:00,592012.5469709577,584391.1840401432,-0.07067248819175528
382,2022-01-22T00:00:00+00:00,566342.8913973316,585866.1705058207,0.01299110209381695
383,2022-01-23T00:00:00+00:00,560864.6437006454,582978.186650289,0.006582834689357078
384,2022-01-24T00:00:00+00:00,560076.3552709894,574295.646993685,-0.06546263868963119
385,2022-01-25T00:00:00+00:00,567422.6004198384,586795.9103625845,-0.0711472931503624
386,2022-01-26T00:00:00+00:00,569333.680018481,586304.6779175644,-0.07380000592591558
387,2022-01-27T00:00:00+00:00,567533.8977653057,587139.9277660187,-0.033144492539572516
388,2022-01-28T00:00:00+00:00,569254.6871255414,586157.3831898167,-0.08204157779336504
389,2022-01-29T00:00:00+00:00,609349.564455424,554160.3000799855,-0.27059343255740553
390,2022-01-30T00:00:00+00:00,611080.6733062726,553424.8931730451,-0.3377413969482593
391,2022-01-31T00:00:00+00:00,584807.0063489513,586305.1017087183,-0.17936363467794844
392,2022-02-01T00:00:00+00:00,601206.6143427101,613521.324834728,-0.07378786421177773
393,2022-02-02T00:00:00+00:00,597972.5363516976,612930.3271567358,-0.055965230659471156
394,2022-02-03T00:00:00+00:00,597425.8747364716,612690.6451196647,-0.10236567210084299
395,2022-02-04T00:00:00+00:00,605185.989002226,614230.5988244918,-0.12114060496536277
396,2022-02-05T00:00:00+00:00,600665.5474264561,617490.2606887057,-0.04776996332898647
397,2022-02-06T00:00:00+00:00,599424.9399335327,620825.1936682437,-0.044950898700508043
398,2022-02-07T00:00:00+00:00,595670.279735262,618079.7176135994,-0.07907340173436443
399,2022-02-08T00:00:00+00:00,596958.7824562987,617398.7345760616,-0.09328869688940664
400,2022-02-09T00:00:00+00:00,598371.722882969,619501.9490049399,-0.08546108606364083
401,2022-02-10T00:00:00+00:00,598463.4669783034,608309.8373690465,-0.06679072062537803
402,2022-02-11T00:00:00+00:00,600764.4927479026,605593.5159996611,-0.1378421807670175
403,2022-02-12T00:00:00+00:00,589588.5403341894,606333.0613322705,-0.09356479373235638
404,2022-02-13T00:00:00+00:00,580299.6060073294,613698.042981173,-0.013277645454837707
405,2022-02-14T00:00:00+00:00,580803.5550048838,612169.149640287,-0.0706042288599558
406,2022-02-15T00:00:00+00:00,583678.5764192587,615052.463216451,-0.06335295369891379
407,2022-02-16T00:00:00+00:00,583372.8435104468,616899.3433108553,-0.024586572939827234
408,2022-02-17T00:00:00+00:00,583806.4327533604,616730.9058822497,-0.04964565911666424
409,2022-02-18T00:00:00+00:00,585840.8853177973,612568.9091929158,-0.07363751919446834
410,2022-02-19T00:00:00+00:00,587542.9527689964,606776.7787614407,-0.09938464538061989
411,2022-02-20T00:00:00+00:00,584476.4020813277,613270.3895700026,-0.042318144476113685
412,2022-02-21T00:00:00+00:00,585718.2452786923,606430.5901029216,-0.07818800636465881
413,2022-02-22T00:00:00+00:00,580044.7575826234,609530.5144014097,-0.022920828389979612
414,2022-02-23T00:00:00+00:00,575025.5690227547,581618.2239581993,-0.07404902757905851
415,2022-02-24T00:00:00+00:00,574648.6001731441,586796.0992908962,-0.10360864775213895
416,2022-02-25T00:00:00+00:00,575221.6322372576,588307.9980733318,-0.09535778693112332
417,2022-02-26T00:00:00+00:00,575360.0362160866,617143.1127932152,-0.016516196744408632
418,2022-02-27T00:00:00+00:00,576369.2667599109,615731.2547318815,-0.03896632848564893
419,2022-02-28T00:00:00+00:00,576444.2600220687,613061.5847715634,-0.014840707256106768
420,2022-03-01T00:00:00+00:00,575366.6586590128,613292.7571228106,-0.033127642141971676
421,2022-03-02T00:00:00+00:00,575469.3077959032,613034.4357777601,-0.01169169343729373
422,2022-03-03T00:00:00+00:00,584314.1099632723,618309.2547671563,-0.04182070487095084
423,2022-03-04T00:00:00+00:00,584832.8233121631,619758.7694714275,-0.04307000293108487
424,2022-03-05T00:00:00+00:00,582875.4440287525,625190.1232921878,-0.016497698856076472
425,2022-03-06T00:00:00+00:00,585505.4041360583,630942.4372262412,-0.035952001952459366
426,2022-03-07T00:00:00+00:00,590594.1952312923,626417.1375604756,-0.042640871466987244
427,2022-03-08T00:00:00+00:00,584093.5161271949,632374.1647252741,0.036878365029230316
428,2022-03-09T00:00:00+00:00,594070.4532849321,638927.2771661045,-0.023348356860610556
429,2022-03-10T00:00:00+00:00,620494.2079078349,658240.6124016608,-0.02901278336493546
430,2022-03-11T00:00:00+00:00,623554.1913820013,654787.3839902601,-0.06232202279844284
431,2022-03-12T00:00:00+00:00,629074.9089978638,660737.7994844122,-0.03660450593835511
432,2022-03-13T00:00:00+00:00,629339.4689883173,662034.1361198466,-0.050090208086531994
433,2022-03-14T00:00:00+00:00,631040.480870327,664554.487918196,-0.061308330763215214
434,2022-03-15T00:00:00+00:00,641264.6739941791,669053.1515139145,-0.06400903540185084
435,2022-03-16T00:00:00+00:00,641164.0461832298,674462.9986017589,-0.024844606318564118
436,2022-03-17T00:00:00+00:00,653811.2947841253,683423.0267624063,-0.0704088258207168
437,2022-03-18T00:00:00+00:00,644733.0101535652,686270.5543729578,-0.03897600976916538
438,2022-03-19T00:00:00+00:00,645960.5031216613,685223.9050532703,-0.0408636655101537
439,2022-03-20T00:00:00+00:00,649205.3843903312,684167.8278855797,-0.05685472626847814
440,2022-03-21T00:00:00+00:00,653920.928544127,682664.7452553979,-0.05326341726529996
441,2022-03-22T00:00:00+00:00,693115.5896039169,724485.9492068443,-0.06503603174121045
442,2022-03-23T00:00:00+00:00,696810.3119551347,722029.8720929461,-0.07352450947694096
443,2022-03-24T00:00:00+00:00,697825.0576857748,721376.1666738855,-0.054156575850700675
444,2022-03-25T00:00:00+00:00,695717.8828437339,721512.2434279738,-0.03553800384156523
445,2022-03-26T00:00:00+00:00,695853.6373528076,721883.7167424848,-0.0563151884324847
446,2022-03-27T00:00:00+00:00,696237.388500661,724224.6861354257,-0.042809585389202175
447,2022-03-28T00:00:00+00:00,693648.1511043652,722566.1041314877,-0.02819378913376953
448,2022-03-29T00:00:00+00:00,689376.5466129613,732108.3864525812,0.00304963472545229
449,2022-03-30T00:00:00+00:00,718466.6363255482,775835.7322759264,0.027745417293689328
450,2022-03-31T00:00:00+00:00,746496.8200355142,802916.8736102402,0.02369856623003836
451,2022-04-01T00:00:00+00:00,749896.4261806883,805325.5629373592,0.015135586646200141
452,2022-04-02T00:00:00+00:00,758142.3839341186,804619.1403708854,0.004223529153236478
453,2022-04-03T00:00:00+00:00,763183.9792072895,806921.2105345833,-0.03285626920293357
454,2022-04-04T00:00:00+00:00,764238.887115765,809629.3356989009,-0.015579848374716975
455,2022-04-05T00:00:00+00:00,776395.2041756139,808796.253065775,-0.020086554557059984
456,2022-04-06T00:00:00+00:00,780411.0626659179,811242.0605301858,-0.06909513562599133
457,2022-04-07T00:00:00+00:00,784597.716309366,808059.3369266025,-0.05942977454066501
458,2022-04-08T00:00:00+00:00,779241.8321761475,813384.351525175,-0.024464858306790686
459,2022-04-09T00:00:00+00:00,778119.7561034327,812163.4571049836,-0.05540971201977474
460,2022-04-10T00:00:00+00:00,778978.536604236,811156.5874884786,-0.05932070031615141
461,2022-04-11T00:00:00+00:00,788797.2606648448,815616.4421962353,-0.08936446557841053
462,2022-04-12T00:00:00+00:00,786259.7286871022,816698.811788866,-0.027489871848999543
463,2022-04-13T00:00:00+00:00,786036.8007630532,815328.2174457723,-0.02422554453629297
464,2022-04-14T00:00:00+00:00,787326.8040897595,816742.3296378917,-0.03821474047949857
465,2022-04-15T00:00:00+00:00,760165.4598311841,819336.1331465599,0.12422155791988579
466,2022-04-16T00:00:00+00:00,780503.3466764652,802196.8721842961,-0.060354946704256285
467,2022-04-17T00:00:00+00:00,779384.2647297493,802589.7461683359,-0.0442463230203746
468,2022-04-18T00:00:00+00:00,777375.8357025832,806324.0633556807,-0.022221006192645103
469,2022-04-19T00:00:00+00:00,768197.0587523022,804530.5089147661,-0.0557426760879727
470,2022-04-20T00:00:00+00:00,769795.075671088,789083.7408413679,-0.06453102367524911
471,2022-04-21T00:00:00+00:00,762295.5348829367,791802.9618772961,-0.023206201055893123
472,2022-04-22T00:00:00+00:00,777027.6234277197,836861.2387877428,-0.006863345504564831
473,2022-04-23T00:00:00+00:00,780638.3206604888,823355.0574226285,-0.037320200374094246
474,2022-04-24T00:00:00+00:00,781603.7753540863,820558.1427013088,-0.04365926071963549
475,2022-04-25T00:00:00+00:00,786549.4131173608,813550.6845952594,-0.03066259768308503
476,2022-04-26T00:00:00+00:00,784697.8902323194,814983.0965199604,-0.02565228752347755
477,2022-04-27T00:00:00+00:00,793002.9317994951,843382.7709597788,0.00844074031570843
478,2022-04-28T00:00:00+00:00,785342.9808790368,845207.0204717454,0.06667091011003286
479,2022-04-29T00:00:00+00:00,797294.7259590595,830620.5669725093,-0.03691817404936852
480,2022-04-30T00:00:00+00:00,801270.5672486232,830335.2955753733,-0.01961006896345252
481,2022-05-01T00:00:00+00:00,782086.2594034006,810521.3025394969,-0.06496855596787453
482,2022-05-02T00:00:00+00:00,790583.6725436585,827607.0529595506,-0.035032015947751134
483,2022-05-03T00:00:00+00:00,793683.0019867225,826590.852466351,-0.06633845940229087
484,2022-05-04T00:00:00+00:00,798144.3638984807,823550.1476957917,-0.06590673649340632
485,2022-05-05T00:00:00+00:00,792756.5059558125,829072.6847458327,-0.018234804664829
486,2022-05-06T00:00:00+00:00,793271.2066276388,818998.3949922266,-0.03770322937690036
487,2022-05-07T00:00:00+00:00,810284.4990964823,782739.3187946595,-0.1552536335012132
488,2022-05-08T00:00:00+00:00,847025.0849420028,714253.4757421591,-0.4155164176510403
489,2022-05-09T00:00:00+00:00,932482.0513906633,709883.7524168881,-0.5591919653001256
490,2022-05-10T00:00:00+00:00,931756.6840300331,711151.1294343633,-0.6558248942979423
491,2022-05-11T00:00:00+00:00,877815.0787117155,682960.8157049884,-0.5173674586242302
492,2022-05-12T00:00:00+00:00,635706.747416478,307080.0876026372,-1.844187913169363
493,2022-05-13T00:00:00+00:00,585929.9956776034,267583.28398867836,-3.3477880238266415
494,2022-05-14T00:00:00+00:00,566694.9580725777,269874.8605822913,-2.2762286113483343
495,2022-05-15T00:00:00+00:00,530518.7777441023,301682.41872821836,-1.8074733704280532
496,2022-05-16T00:00:00+00:00,549557.6186197926,301752.5321328953,-1.6982135543845458
497,2022-05-17T00:00:00+00:00,544760.7287367613,308384.3288544218,-1.549977238331688
498,2022-05-18T00:00:00+00:00,542824.4969958812,297999.97633623076,-1.6197424051554206
499,2022-05-19T00:00:00+00:00,640809.1979622277,352319.04408129747,-1.666557365451272
500,2022-05-20T00:00:00+00:00,637793.3425085001,355145.67892508337,-1.5752622132266318
501,2022-05-21T00:00:00+00:00,693304.342272356,300833.24049449083,-2.4736266331819894
502,2022-05-22T00:00:00+00:00,684770.2062220608,309727.3423567441,-2.4053860441247097
503,2022-05-23T00:00:00+00:00,662640.2706025726,330565.7182444957,-2.1018018286700886
504,2022-05-24T00:00:00+00:00,669530.1519968288,325808.3165530196,-2.083215999859896
505,2022-05-25T00:00:00+00:00,668959.0745555655,320075.8156437704,-2.154744285291637
506,2022-05-26T00:00:00+00:00,662280.7978136147,324148.54837168794,-2.0718039848204333
507,2022-05-27T00:00:00+00:00,675915.2655971185,303342.90995931707,-2.288919652097501
508,2022-05-28T00:00:00+00:00,670656.238790343,318584.6858217526,-2.2222860260887667
509,2022-05-29T00:00:00+00:00,647358.3302198509,303846.97657172306,-2.193762045604527
510,2022-05-30T00:00:00+00:00,639838.1046658448,321846.0838987864,-1.9822487085780323
511,2022-05-31T00:00:00+00:00,638480.3341390841,323697.4552358409,-1.9266788935458186
512,2022-06-01T00:00:00+00:00,632333.5675433639,332289.4974578635,-1.8221132882945037
513,2022-06-02T00:00:00+00:00,648644.6835538482,316211.34678549593,-1.9789050734684974
514,2022-06-03T00:00:00+00:00,651601.7080935494,312858.43448386475,-2.1016665329398836
515,2022-06-04T00:00:00+00:00,651092.930861633,314972.70534625713,-2.089108786667087
516,2022-06-05T00:00:00+00:00,649953.8357779562,315986.88053247886,-2.0649160596556273
517,2022-06-06T00:00:00+00:00,550700.4138088458,269067.46930650645,-2.1056633817631423
518,2022-06-07T00:00:00+00:00,564355.1939983206,277844.3582899481,-2.0782908524795687
519,2022-06-08T00:00:00+00:00,601125.8911980874,273439.4671112309,-2.4418778702837756
520,2022-06-09T00:00:00+00:00,619042.1668773536,257240.74590703344,-2.6248845067210236
521,2022-06-10T00:00:00+00:00,496477.6730898044,154263.53387379472,-4.352161370157339
522,2022-06-11T00:00:00+00:00,466460.0275657456,176880.7506714291,-4.175345591034351
523,2022-06-12T00:00:00+00:00,473754.60377997754,174595.18149393037,-3.7734414918687533
524,2022-06-13T00:00:00+00:00,429646.37219936354,157146.3526318268,-5.30321842400068
525,2022-06-14T00:00:00+00:00,443754.2718495697,144440.24105073977,-5.239442421284978
526,2022-06-15T00:00:00+00:00,455344.03879071015,129781.6094508902,-5.584476722941275
527,2022-06-16T00:00:00+00:00,456670.66502437415,128105.96480376522,-6.1273450437994175
528,2022-06-17T00:00:00+00:00,460696.0043764668,130167.80622270059,-6.455340154557361
