time,USDN,3CRV,USDN%,3CRV%,Ideal Balance,total
2021-06-13T22:00:00+00:00,233985736.24998087,261350223.18539712,0.47237785142168115,0.5276221485783188,0.5,495335959.43537796
2021-06-13T23:00:00+00:00,233985736.24998087,261353584.5925344,0.4723746458326749,0.5276253541673251,0.5,495339320.8425153
2021-06-14T00:00:00+00:00,233985736.24998087,258996435.68906838,0.47463326174584286,0.5253667382541571,0.5,492982171.93904924
2021-06-14T01:00:00+00:00,233985736.24998087,261910212.20703658,0.47184442014101663,0.5281555798589833,0.5,495895948.4570175
2021-06-14T02:00:00+00:00,233985736.24998087,262475153.00563052,0.47130749131279365,0.5286925086872063,0.5,496460889.25561136
2021-06-14T03:00:00+00:00,233987040.64196318,262108599.82323352,0.47165711922513537,0.5283428807748646,0.5,496095640.46519667
2021-06-14T04:00:00+00:00,235192021.82636172,270877210.2265288,0.46474278009808195,0.5352572199019181,0.5,506069232.05289054
2021-06-14T05:00:00+00:00,235192021.82636172,269414334.318894,0.46609008975435784,0.5339099102456422,0.5,504606356.14525574
2021-06-14T06:00:00+00:00,235192021.82636172,269361409.10751563,0.4661389803475225,0.5338610196524775,0.5,504553430.93387735
2021-06-14T07:00:00+00:00,235192021.82636172,264559886.27538663,0.47061755645858816,0.5293824435414118,0.5,499751908.10174835
2021-06-14T08:00:00+00:00,234812870.61275378,265474243.87822425,0.4693562232792392,0.5306437767207608,0.5,500287114.490978
2021-06-14T09:00:00+00:00,234753049.56368327,265364957.69925314,0.46939531501464643,0.5306046849853536,0.5,500118007.2629364
2021-06-14T10:00:00+00:00,234997186.78758675,264911831.94041702,0.4700799105115699,0.5299200894884301,0.5,499909018.72800374
2021-06-14T11:00:00+00:00,234998916.87451982,264131590.081724,0.4708165772266069,0.529183422773393,0.5,499130506.9562438
2021-06-14T12:00:00+00:00,234909159.62138683,263988706.0301751,0.47085621285349627,0.5291437871465038,0.5,498897865.6515619
2021-06-14T13:00:00+00:00,234909159.62138683,262860355.46550632,0.47192355598630803,0.5280764440136919,0.5,497769515.08689314
2021-06-14T14:00:00+00:00,234909159.62138683,261345505.3755684,0.47336413376149944,0.5266358662385006,0.5,496254664.9969552
2021-06-14T15:00:00+00:00,234908909.9477538,261542140.82102624,0.47317637777981386,0.5268236222201862,0.5,496451050.76878
2021-06-14T16:00:00+00:00,234908909.9477538,261836711.2001609,0.47289578397270976,0.5271042160272902,0.5,496745621.14791465
2021-06-14T17:00:00+00:00,234908909.9477538,261423125.37315264,0.47328984073307306,0.526710159266927,0.5,496332035.3209064
2021-06-14T18:00:00+00:00,234898935.2173911,261370349.70998025,0.4733295860769791,0.5266704139230208,0.5,496269284.9273713
2021-06-14T19:00:00+00:00,234958935.2173911,261207087.02936548,0.4735490232753982,0.5264509767246017,0.5,496166022.2467566
2021-06-14T20:00:00+00:00,234968909.9473911,261398406.12515867,0.47337707850419325,0.5266229214958067,0.5,496367316.07254976
2021-06-14T21:00:00+00:00,234825759.26343247,261861650.47118768,0.47278379653090014,0.5272162034690999,0.5,496687409.73462015
2021-06-14T22:00:00+00:00,234825759.26343247,261854391.29820922,0.4727907064493991,0.5272092935506009,0.5,496680150.5616417
2021-06-14T23:00:00+00:00,234825759.26343247,261944365.06245497,0.4727050757774311,0.527294924222569,0.5,496770124.32588744
2021-06-15T00:00:00+00:00,234841759.26343247,261225874.87083724,0.4734067355014504,0.5265932644985496,0.5,496067634.1342697
2021-06-15T01:00:00+00:00,234841759.26343247,260719458.03939945,0.47389051254170944,0.5261094874582906,0.5,495561217.30283195
2021-06-15T02:00:00+00:00,234841759.26343247,260995840.111207,0.4736263638732111,0.5263736361267889,0.5,495837599.3746395
2021-06-15T03:00:00+00:00,234939200.69936147,260470539.90520272,0.47423209808644,0.52576790191356,0.5,495409740.6045642
